CandidateIdentifier,FirstName,MiddleName,LastSurname,SexDescriptor,BirthDate,HispanicLatinoEthnicity,EconomicDisadvantaged,LoginId,GenderDescriptor,PersonId,SourceSystemDescriptor,AidTypeDescriptor1,AidTypeDescriptor2,AidTypeDescriptor3,AidTypeDescriptor4,AidTypeDescriptor5,AidTypeDescriptor6,AidTypeDescriptor7,AidTypeDescriptor8,BeginDate1,BeginDate2,BeginDate3,BeginDate4,BeginDate5,BeginDate6,BeginDate7,BeginDate8,AidAmount1,AidAmount2,AidAmount3,AidAmount4,AidAmount5,AidAmount6,AidAmount7,AidAmount8,AidConditionDescription1,AidConditionDescription2,AidConditionDescription3,AidConditionDescription4,AidConditionDescription5,AidConditionDescription6,AidConditionDescription7,AidConditionDescription8,EndDate1,EndDate2,EndDate3,EndDate4,EndDate5,EndDate6,EndDate7,EndDate8,PellGrantRecipient1,PellGrantRecipient2,PellGrantRecipient3,PellGrantRecipient4,PellGrantRecipient5,PellGrantRecipient6,PellGrantRecipient7,PellGrantRecipient8,RaceDescriptor1
1000005187,Karil,Lizzette,Henrot,uri://ed-fi.org/SexDescriptor#Female,1994-10-14,TRUE,FALSE,Karil.Henrot.1000005187@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,4249B50D49334396A541185B7F7651DD,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005190,Kala,,Heindrich,uri://ed-fi.org/SexDescriptor#Male,1993-01-04,TRUE,TRUE,Kala.Heindrich.1000005190@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,0BBE6B9B26A849BE96FE000507A0A7B7,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005193,Cammy,,But,uri://ed-fi.org/SexDescriptor#Female,1995-08-22,TRUE,TRUE,Cammy.But.1000005193@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,179E79E575104573A0500D3F6CA5C453,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005200,Willyt,Viviana,Masey,uri://ed-fi.org/SexDescriptor#Female,1995-09-09,TRUE,FALSE,Willyt.Masey.1000005200@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005201,Kym,,Franzolini,uri://ed-fi.org/SexDescriptor#Female,1995-08-22,TRUE,TRUE,Kym.Franzolini.1000005201@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,E30DD518FABC48E6ACE20A723C32DE1D,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005203,Virgina,C,Broadhead,uri://ed-fi.org/SexDescriptor#Female,1996-07-17,TRUE,TRUE,Virgina.Broadhead.1000005203@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,56E0FC1EAD5E46DEB81AB09DC4C58995,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,2018-02-06,2018-05-10,2017-10-16,2017-03-31,,,,,500.0000,700.0000,5533.4000,5180.0000,,,,,MERIT BASED,MERIT BASED,NOT NEED BASED,NEED BASED,,,,,2018-05-10,2018-05-10,2018-05-10,2018-07-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005207,Stefania,G,Dymock,uri://ed-fi.org/SexDescriptor#Female,1996-04-22,FALSE,FALSE,Stefania.Dymock.1000005207@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,8E94F62AAA6A4C6E9B889874E61D939E,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,,,,,,,,2017-03-21,,,,,,,,5442.0000,,,,,,,,NEED BASED,,,,,,,,2018-05-10,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005211,Malanie,L,Simms,uri://ed-fi.org/SexDescriptor#Female,1995-12-20,TRUE,TRUE,Malanie.Simms.1000005211@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,2D909B5DBAA24EA6A1FAA06C878E85A9,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,2017-02-23,2017-02-23,2018-03-22,2018-07-03,2017-02-22,,,,5442.0000,1250.0000,408.0000,1.0000,3962.0000,,,,NEED BASED,NEED BASED,NEED BASED,NEED BASED,NEED BASED,,,,2018-05-10,2018-05-10,2018-07-10,2018-07-10,2018-07-10,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,uri://ed-fi.org/RaceDescriptor#White
1000005212,Clem,A,Furniss,uri://ed-fi.org/SexDescriptor#Female,1995-11-10,TRUE,FALSE,Clem.Furniss.1000005212@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,A53E16EA3E8D4E778E3D1C58831B4A89,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005213,Hinda,,Dan,uri://ed-fi.org/SexDescriptor#Female,1997-07-29,TRUE,TRUE,Hinda.Dan.1000005213@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,254983A8A9144B119E5B8CFD2F1E6C26,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005214,Merrill,,Chandler,uri://ed-fi.org/SexDescriptor#Female,1995-08-26,TRUE,TRUE,Merrill.Chandler.1000005214@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,40A6B3F20A1E47918ED7AD7906DE547E,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005216,Lu,,Woolstenholmes,uri://ed-fi.org/SexDescriptor#Female,1993-08-25,TRUE,FALSE,Lu.Woolstenholmes.1000005216@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005218,Amata,M,Gostling,uri://ed-fi.org/SexDescriptor#Female,1993-11-22,TRUE,TRUE,Amata.Gostling.1000005218@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005221,Lulita,,Vinall,uri://ed-fi.org/SexDescriptor#Female,1996-01-09,TRUE,TRUE,Lulita.Vinall.1000005221@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,60CC2492FC0540B2BBFD6345557604FD,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,2017-03-04,2017-03-04,2018-02-27,,,,,,990.0000,5920.0000,5000.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-05-10,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005222,Berny,,Sidebotham,uri://ed-fi.org/SexDescriptor#Female,1996-08-25,TRUE,TRUE,Berny.Sidebotham.1000005222@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,6FC95B693AFC4214BE039BDB377D8698,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,2017-06-01,2017-08-28,2018-03-23,2017-06-01,,,,,5442.0000,2372.3200,3464.0000,7400.0000,,,,,NEED BASED,NEED BASED,OTHER,NEED BASED,,,,,2018-05-10,2018-05-10,2018-07-10,2018-07-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005228,Hermione,D,Dillet,uri://ed-fi.org/SexDescriptor#Female,1995-10-27,TRUE,FALSE,Hermione.Dillet.1000005228@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,941AC89377DE4E38BEF7C21BC3087D5D,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,,2017-02-22,2017-02-23,,,,,,,5920.0000,5000.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2018-05-10,2018-05-10,,,,,,,TRUE,TRUE,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005229,Averil,Owen,MacLoughlin,uri://ed-fi.org/SexDescriptor#Male,1994-03-02,FALSE,FALSE,Averil.MacLoughlin.1000005229@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,20664DBC17E2478D940C7CE521C3CEEB,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005231,Elke,Y,Gisburn,uri://ed-fi.org/SexDescriptor#Female,1995-06-07,TRUE,FALSE,Elke.Gisburn.1000005231@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,60B45547C8564249BE98E95582456975,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005240,Valerye,D,Learoid,uri://ed-fi.org/SexDescriptor#Female,1994-03-04,TRUE,TRUE,Valerye.Learoid.1000005240@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005242,Perla,,Kerwen,uri://ed-fi.org/SexDescriptor#Female,1995-10-02,TRUE,TRUE,Perla.Kerwen.1000005242@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,5F8E7CF613E7488289B9F15F01E68DDA,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005244,Dulciana,Nicole,Danels,uri://ed-fi.org/SexDescriptor#Female,1997-04-04,TRUE,FALSE,Dulciana.Danels.1000005244@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,799A34465D274F338AFF99530532F348,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005245,Rene,De Los Angeles,Keaveney,uri://ed-fi.org/SexDescriptor#Female,1998-07-06,TRUE,TRUE,Rene.Keaveney.1000005245@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,8CF02F8C592340F4BB89C2488EB503B2,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,2017-07-09,2018-02-12,2017-04-03,2017-04-03,,,,,1000.0000,3736.0000,5370.0000,5000.0000,,,,,MERIT BASED,NEED BASED,NEED BASED,NEED BASED,,,,,2018-05-10,2018-05-10,2018-05-10,2018-05-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005246,Emilia,Salinas,Berkery,uri://ed-fi.org/SexDescriptor#Female,1997-12-22,TRUE,TRUE,Emilia.Berkery.1000005246@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,E2E4E6F722AF46B2A6000EE239A37477,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005247,Jessy,M,Broinlich,uri://ed-fi.org/SexDescriptor#Female,1994-06-26,TRUE,TRUE,Jessy.Broinlich.1000005247@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005248,Elysee,A,Sherlaw,uri://ed-fi.org/SexDescriptor#Female,1996-06-14,TRUE,TRUE,Elysee.Sherlaw.1000005248@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,629E459634FE4B83A5E448EEFC0FDAD1,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005253,Crissie,,Tarr,uri://ed-fi.org/SexDescriptor#Female,1994-10-29,TRUE,TRUE,Crissie.Tarr.1000005253@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,A37ABE73C72F426481E6261E9882FEB8,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,2017-07-26,2017-08-28,2017-07-25,,,,,,5442.0000,2132.3200,5920.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-05-10,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005256,Caty,,Lumbly,uri://ed-fi.org/SexDescriptor#Female,1997-03-26,TRUE,FALSE,Caty.Lumbly.1000005256@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,BA92B31CAE894B958A3057A8BD49EB8D,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005257,Lisabeth,Lucinda,Gehrels,uri://ed-fi.org/SexDescriptor#Female,1994-06-19,TRUE,TRUE,Lisabeth.Gehrels.1000005257@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,A027EE4B26484CDD8CE3F86CBF9680C5,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005259,Peggie,,Grolle,uri://ed-fi.org/SexDescriptor#Female,1994-03-23,TRUE,TRUE,Peggie.Grolle.1000005259@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,7C35A89A162A41F08F80C5261551D60F,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005262,Charmian,L,Haliburton,uri://ed-fi.org/SexDescriptor#Female,1997-08-26,TRUE,TRUE,Charmian.Haliburton.1000005262@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,FC5A4D00139E4DEFB8D247FEF1956E6A,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,,2017-02-22,2017-02-23,,,,,,,4612.0000,5000.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2018-05-10,2018-05-10,,,,,,,TRUE,TRUE,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005264,Shayne,Odette,Edgett,uri://ed-fi.org/SexDescriptor#Female,1995-02-06,TRUE,TRUE,Shayne.Edgett.1000005264@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,8D3E121CC94748A9A1DC7C6EC672F3CA,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005266,Lenee,Aleksandrea,Calbert,uri://ed-fi.org/SexDescriptor#Female,1995-06-17,FALSE,FALSE,Lenee.Calbert.1000005266@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,822AE7EA5E9F4014A2451F50D4A643BA,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005269,Jasmine,A,Edwins,uri://ed-fi.org/SexDescriptor#Female,1997-08-15,TRUE,FALSE,Jasmine.Edwins.1000005269@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,7CDB21757E9544219005F18550DE06B7,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,,,,,,,2017-09-08,2018-03-23,,,,,,,5442.0000,990.0000,,,,,,,OTHER,OTHER,,,,,,,2018-05-10,2018-07-10,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005270,Ashli,Alexandra,Hooban,uri://ed-fi.org/SexDescriptor#Female,1995-03-27,TRUE,FALSE,Ashli.Hooban.1000005270@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,838B889958F948AF8ACF28671AFE9DF6,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,,,,,,,2017-10-12,2017-10-12,,,,,,,1907.0000,5515.0000,,,,,,,NEED BASED,OTHER,,,,,,,2018-05-10,2018-05-10,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005278,Andrei,Alexandra,Milmoe,uri://ed-fi.org/SexDescriptor#Female,1995-02-03,TRUE,TRUE,Andrei.Milmoe.1000005278@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,0255ABC7700E4A9D8421FA8819D9BE20,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005281,Merle,Evelyn,Pinnington,uri://ed-fi.org/SexDescriptor#Female,1994-12-16,TRUE,TRUE,Merle.Pinnington.1000005281@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,3B3B36ABCA0241699669782BC7ACFF20,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,2017-02-23,2018-02-12,2017-02-22,2017-07-17,,,,,1000.0000,3736.0000,8880.0000,5000.0000,,,,,NEED BASED,NEED BASED,NEED BASED,NEED BASED,,,,,2018-05-10,2018-05-10,2018-08-17,2018-05-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005282,Halie,,Martensen,uri://ed-fi.org/SexDescriptor#Female,1996-05-27,TRUE,TRUE,Halie.Martensen.1000005282@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005289,Nyssa,Ann,Pash,uri://ed-fi.org/SexDescriptor#Female,1994-09-16,TRUE,TRUE,Nyssa.Pash.1000005289@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,2A23D4A96D6E45C592FACE63CCBA090D,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005296,Sashenka,,Limeburner,uri://ed-fi.org/SexDescriptor#Female,1997-10-01,TRUE,TRUE,Sashenka.Limeburner.1000005296@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,CBED1D30B38C4B9EA992FE16C3B45925,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,2018-03-23,2017-02-22,2017-02-23,,,,,,2505.0000,8880.0000,5000.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-08-17,2018-08-17,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005298,Sibbie,Carolina,Peterken,uri://ed-fi.org/SexDescriptor#Female,1994-07-06,TRUE,TRUE,Sibbie.Peterken.1000005298@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000005299,Gaby,,Oneil,uri://ed-fi.org/SexDescriptor#Male,1995-09-08,TRUE,TRUE,Gaby.Oneil.1000005299@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005300,Esma,Aniela,Cattrall,uri://ed-fi.org/SexDescriptor#Female,1995-05-31,TRUE,TRUE,Esma.Cattrall.1000005300@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,0F636412AE0648E78330C487C8A150A6,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000005308,Kelila,,Phorsby,uri://ed-fi.org/SexDescriptor#Female,1997-01-10,TRUE,TRUE,Kelila.Phorsby.1000005308@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,C0B22C7D021C463C9286B05F105624B9,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005323,Madlen,Stephanie,Jendricke,uri://ed-fi.org/SexDescriptor#Female,1994-11-02,TRUE,FALSE,Madlen.Jendricke.1000005323@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,3E79CFBF0EC147CEBCFCC3BD9FB7F4FD,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005324,Marylin,E,Gosforth,uri://ed-fi.org/SexDescriptor#Female,1997-07-10,TRUE,TRUE,Marylin.Gosforth.1000005324@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,0F92DFBEE4FF47E29BB9D1CFE776C3C7,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000005326,Jenna,Nicole,Thebe,uri://ed-fi.org/SexDescriptor#Female,1996-09-24,TRUE,FALSE,Jenna.Thebe.1000005326@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,259C55C0E0A64F59965981C38D6327AD,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,,,,,,,,2017-02-23,,,,,,,,4452.0000,,,,,,,,OTHER,,,,,,,,2018-05-10,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000005329,Adriaens,A,Brogioni,uri://ed-fi.org/SexDescriptor#Female,1996-10-05,TRUE,FALSE,Adriaens.Brogioni.1000005329@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,450922C6525448AE88F251453F53EBF5,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,,,,,,2017-05-12,2017-10-18,2017-05-12,,,,,,914.0000,500.0000,3540.0000,,,,,,NEED BASED,MERIT BASED,OTHER,,,,,,2018-05-10,2018-05-10,2018-05-10,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
